Wind Speed [m/s],6h Prediction Wind Speed [m/s],12h Prediction Wind Speed [m/s],24h Prediction Wind Speed [m/s],Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Relative Humidity [%],12h Prediction Relative Humidity [%],24h Prediction Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
1.05,1.6,1.2000000000000002,1.6,-5.425000000000001,94.425,0.0,0.0,-4.35,-5.475,-11.350000000000001,88.3125,88.465,87.105,133.75,25.0,0.0,16.0,0.0,0.0
1.225,1.475,1.25,1.65,-5.725,94.37,0.0,0.0,-4.15,-6.375,-12.0,87.66000000000001,88.9075,87.0525,164.5,0.0,0.0,10.5,0.0,0.0
1.4,1.3250000000000002,1.3,1.7,-6.050000000000001,94.34,0.0,0.0,-3.95,-6.800000000000001,-12.375,87.05250000000001,89.28,86.69500000000001,168.5,0.0,0.0,8.5,0.0,0.0
1.45,1.3,1.25,1.8,-5.875,92.32499999999999,4.0,0.0,-3.9,-8.100000000000001,-12.125,86.92500000000001,89.755,85.6225,170.25,0.0,6.75,53.0,0.0,0.0
1.55,1.3,1.25,1.9500000000000002,-5.2,91.2475,60.25,28.0,-4.075,-9.125,-11.25,87.155,90.02000000000001,84.675,138.75,0.0,64.25,45.75,0.0,177.0
1.65,1.2,1.2000000000000002,2.1500000000000004,-4.65,89.7175,113.25,56.0,-4.625,-9.649999999999999,-10.45,87.58250000000001,90.44,84.35,71.5,0.0,95.0,36.5,0.0,365.75
1.6,1.2000000000000002,1.25,2.3,-4.35,88.3125,133.75,16.0,-5.475,-10.0,-9.95,88.465,89.775,83.67249999999999,25.0,0.0,91.5,0.0,0.0,698.25
1.475,1.25,1.4,2.4000000000000004,-4.15,87.66000000000001,164.5,10.5,-6.375,-9.95,-9.8,88.9075,89.1375,83.37,0.0,0.0,112.75,0.0,0.0,674.5
1.3250000000000002,1.3,1.5,2.5,-3.95,87.05250000000001,168.5,8.5,-6.800000000000001,-9.8,-9.850000000000001,89.28,88.22999999999999,83.05,0.0,0.0,93.75,0.0,0.0,758.25
1.3,1.25,1.5,2.575,-3.9,86.92500000000001,170.25,53.0,-8.100000000000001,-10.0,-9.9,89.755,87.96000000000001,82.635,0.0,0.0,108.5,0.0,0.0,641.25
1.3,1.25,1.55,2.6,-4.075,87.155,138.75,45.75,-9.125,-10.2,-10.05,90.02000000000001,87.685,82.065,0.0,0.0,75.5,0.0,0.0,723.0
1.2,1.2000000000000002,1.6,2.55,-4.625,87.58250000000001,71.5,36.5,-9.649999999999999,-10.649999999999999,-10.3,90.44,87.2875,82.42500000000001,0.0,0.0,59.25,0.0,0.0,504.5
1.2000000000000002,1.25,1.6,2.5,-5.475,88.465,25.0,0.0,-10.0,-11.350000000000001,-10.525,89.775,87.105,82.98750000000001,0.0,0.0,32.5,0.0,0.0,108.25
1.25,1.4,1.65,2.45,-6.375,88.9075,0.0,0.0,-9.95,-12.0,-10.7,89.1375,87.0525,83.14750000000001,0.0,0.0,0.0,0.0,0.0,0.0
1.3,1.5,1.7,2.4000000000000004,-6.800000000000001,89.28,0.0,0.0,-9.8,-12.375,-10.75,88.22999999999999,86.69500000000001,83.235,0.0,0.0,0.0,0.0,0.0,0.0
1.25,1.5,1.8,2.3000000000000003,-8.100000000000001,89.755,0.0,0.0,-10.0,-12.125,-10.7,87.96000000000001,85.6225,83.885,0.0,6.75,0.0,0.0,0.0,0.0
1.25,1.55,1.9500000000000002,2.2,-9.125,90.02000000000001,0.0,0.0,-10.2,-11.25,-10.875,87.685,84.675,83.905,0.0,64.25,0.0,0.0,177.0,0.0
1.2000000000000002,1.6,2.1500000000000004,2.1500000000000004,-9.649999999999999,90.44,0.0,0.0,-10.649999999999999,-10.45,-11.3,87.2875,84.35,83.13749999999999,0.0,95.0,0.0,0.0,365.75,0.0
1.25,1.6,2.3,2.075,-10.0,89.775,0.0,0.0,-11.350000000000001,-9.95,-11.625,87.105,83.67249999999999,83.14,0.0,91.5,0.0,0.0,698.25,0.0
1.4,1.65,2.4000000000000004,2.05,-9.95,89.1375,0.0,0.0,-12.0,-9.8,-12.525,87.0525,83.37,83.885,0.0,112.75,0.0,0.0,674.5,0.0
1.5,1.7,2.5,2.1,-9.8,88.22999999999999,0.0,0.0,-12.375,-9.850000000000001,-13.325,86.69500000000001,83.05,82.915,0.0,93.75,0.0,0.0,758.25,0.0
1.5,1.8,2.575,2.1,-10.0,87.96000000000001,0.0,0.0,-12.125,-9.9,-13.95,85.6225,82.635,82.42999999999999,6.75,108.5,0.0,0.0,641.25,0.0
1.55,1.9500000000000002,2.6,2.1,-10.2,87.685,0.0,0.0,-11.25,-10.05,-14.425,84.675,82.065,82.10000000000001,64.25,75.5,0.0,177.0,723.0,0.0
1.6,2.1500000000000004,2.55,2.075,-10.649999999999999,87.2875,0.0,0.0,-10.45,-10.3,-14.875,84.35,82.42500000000001,81.965,95.0,59.25,0.0,365.75,504.5,0.0
1.6,2.3,2.5,2.0500000000000003,-11.350000000000001,87.105,0.0,0.0,-9.95,-10.525,-15.325000000000001,83.67249999999999,82.98750000000001,81.995,91.5,32.5,0.0,698.25,108.25,0.0
1.65,2.4000000000000004,2.45,2.0,-12.0,87.0525,0.0,0.0,-9.8,-10.7,-15.7,83.37,83.14750000000001,82.41,112.75,0.0,0.0,674.5,0.0,0.0
1.7,2.5,2.4000000000000004,1.9,-12.375,86.69500000000001,0.0,0.0,-9.850000000000001,-10.75,-15.850000000000001,83.05,83.235,83.14,93.75,0.0,0.0,758.25,0.0,0.0
1.8,2.575,2.3000000000000003,1.85,-12.125,85.6225,6.75,0.0,-9.9,-10.7,-15.575,82.635,83.885,82.96000000000001,108.5,0.0,7.75,641.25,0.0,0.0
1.9500000000000002,2.6,2.2,1.9,-11.25,84.675,64.25,177.0,-10.05,-10.875,-14.8,82.065,83.905,82.51,75.5,0.0,51.75,723.0,0.0,372.25
2.1500000000000004,2.55,2.1500000000000004,1.9,-10.45,84.35,95.0,365.75,-10.3,-11.3,-13.900000000000002,82.42500000000001,83.13749999999999,82.055,59.25,0.0,76.0,504.5,0.0,570.25
2.3,2.5,2.075,1.95,-9.95,83.67249999999999,91.5,698.25,-10.525,-11.625,-13.2,82.98750000000001,83.14,81.3675,32.5,0.0,81.0,108.25,0.0,730.25
2.4000000000000004,2.45,2.05,2.05,-9.8,83.37,112.75,674.5,-10.7,-12.525,-12.625,83.14750000000001,83.885,81.02250000000001,0.0,0.0,92.75,0.0,0.0,749.0
2.5,2.4000000000000004,2.1,2.1,-9.850000000000001,83.05,93.75,758.25,-10.75,-13.325,-12.2,83.235,82.915,81.58,0.0,0.0,78.75,0.0,0.0,844.25
2.575,2.3000000000000003,2.1,2.075,-9.9,82.635,108.5,641.25,-10.7,-13.95,-11.9,83.885,82.42999999999999,82.01750000000001,0.0,0.0,75.75,0.0,0.0,889.0
2.6,2.2,2.1,1.95,-10.05,82.065,75.5,723.0,-10.875,-14.425,-11.649999999999999,83.905,82.10000000000001,82.245,0.0,0.0,73.0,0.0,0.0,811.5
2.55,2.1500000000000004,2.075,1.8,-10.3,82.42500000000001,59.25,504.5,-11.3,-14.875,-11.75,83.13749999999999,81.965,82.73000000000002,0.0,0.0,53.25,0.0,0.0,773.0
2.5,2.075,2.0500000000000003,1.6,-10.525,82.98750000000001,32.5,108.25,-11.625,-15.325000000000001,-12.475,83.14,81.995,82.95500000000001,0.0,0.0,34.25,0.0,0.0,216.5
2.45,2.05,2.0,1.5,-10.7,83.14750000000001,0.0,0.0,-12.525,-15.7,-12.924999999999999,83.885,82.41,83.39500000000001,0.0,0.0,0.0,0.0,0.0,0.0
2.4000000000000004,2.1,1.9,1.5,-10.75,83.235,0.0,0.0,-13.325,-15.850000000000001,-13.149999999999999,82.915,83.14,83.345,0.0,0.0,0.0,0.0,0.0,0.0
2.3000000000000003,2.1,1.85,1.4,-10.7,83.885,0.0,0.0,-13.95,-15.575,-13.400000000000002,82.42999999999999,82.96000000000001,83.75500000000001,0.0,7.75,0.0,0.0,0.0,0.0
2.2,2.1,1.9,1.35,-10.875,83.905,0.0,0.0,-14.425,-14.8,-13.600000000000001,82.10000000000001,82.51,83.665,0.0,51.75,0.0,0.0,372.25,0.0
2.1500000000000004,2.075,1.9,1.3250000000000002,-11.3,83.13749999999999,0.0,0.0,-14.875,-13.900000000000002,-13.8,81.965,82.055,83.965,0.0,76.0,0.0,0.0,570.25,0.0
2.075,2.0500000000000003,1.95,1.25,-11.625,83.14,0.0,0.0,-15.325000000000001,-13.2,-14.2,81.995,81.3675,84.45,0.0,81.0,0.0,0.0,730.25,0.0
2.05,2.0,2.05,1.25,-12.525,83.885,0.0,0.0,-15.7,-12.625,-14.625,82.41,81.02250000000001,84.805,0.0,92.75,0.0,0.0,749.0,0.0
2.1,1.9,2.1,1.25,-13.325,82.915,0.0,0.0,-15.850000000000001,-12.2,-15.075000000000001,83.14,81.58,84.93,0.0,78.75,0.0,0.0,844.25,0.0
2.1,1.85,2.075,1.2000000000000002,-13.95,82.42999999999999,0.0,0.0,-15.575,-11.9,-15.525,82.96000000000001,82.01750000000001,84.935,7.75,75.75,0.0,0.0,889.0,0.0
2.1,1.9,1.95,1.125,-14.425,82.10000000000001,0.0,0.0,-14.8,-11.649999999999999,-15.925,82.51,82.245,84.68,51.75,73.0,0.0,372.25,811.5,0.0
2.075,1.9,1.8,1.1,-14.875,81.965,0.0,0.0,-13.900000000000002,-11.75,-16.125,82.055,82.73000000000002,84.805,76.0,53.25,0.0,570.25,773.0,0.0
2.0500000000000003,1.95,1.6,1.1,-15.325000000000001,81.995,0.0,0.0,-13.2,-12.475,-16.349999999999998,81.3675,82.95500000000001,84.9375,81.0,34.25,0.0,730.25,216.5,0.0
2.0,2.05,1.5,1.1,-15.7,82.41,0.0,0.0,-12.625,-12.924999999999999,-16.525,81.02250000000001,83.39500000000001,85.44,92.75,0.0,0.0,749.0,0.0,0.0
1.9,2.1,1.5,1.15,-15.850000000000001,83.14,0.0,0.0,-12.2,-13.149999999999999,-16.325000000000003,81.58,83.345,85.1425,78.75,0.0,0.0,844.25,0.0,0.0
1.85,2.075,1.4,1.15,-15.575,82.96000000000001,7.75,0.0,-11.9,-13.400000000000002,-15.5,82.01750000000001,83.75500000000001,83.215,75.75,0.0,10.75,889.0,0.0,0.0
1.9,1.95,1.35,1.25,-14.8,82.51,51.75,372.25,-11.649999999999999,-13.600000000000001,-13.425,82.245,83.665,81.45750000000001,73.0,0.0,56.25,811.5,0.0,357.75
1.9,1.8,1.3250000000000002,1.35,-13.900000000000002,82.055,76.0,570.25,-11.75,-13.8,-11.350000000000001,82.73000000000002,83.965,80.93,53.25,0.0,58.0,773.0,0.0,799.25
1.95,1.6,1.25,1.4,-13.2,81.3675,81.0,730.25,-12.475,-14.2,-10.175,82.95500000000001,84.45,80.265,34.25,0.0,83.5,216.5,0.0,776.75
2.05,1.5,1.25,1.4500000000000002,-12.625,81.02250000000001,92.75,749.0,-12.924999999999999,-14.625,-9.3,83.39500000000001,84.805,80.9025,0.0,0.0,116.75,0.0,0.0,671.0
2.1,1.5,1.25,1.5,-12.2,81.58,78.75,844.25,-13.149999999999999,-15.075000000000001,-8.649999999999999,83.345,84.93,81.41999999999999,0.0,0.0,98.5,0.0,0.0,565.5
2.075,1.4,1.2000000000000002,1.5,-11.9,82.01750000000001,75.75,889.0,-13.400000000000002,-15.525,-8.225,83.75500000000001,84.935,81.47,0.0,0.0,77.5,0.0,0.0,807.5
1.95,1.35,1.125,1.35,-11.649999999999999,82.245,73.0,811.5,-13.600000000000001,-15.925,-8.05,83.665,84.68,81.89,0.0,0.0,65.5,0.0,0.0,860.75
1.8,1.3250000000000002,1.1,1.125,-11.75,82.73000000000002,53.25,773.0,-13.8,-16.125,-8.375,83.965,84.805,83.3775,0.0,0.0,53.25,0.0,0.0,804.0
1.6,1.25,1.1,1.0,-12.475,82.95500000000001,34.25,216.5,-14.2,-16.349999999999998,-9.5,84.45,84.9375,84.1925,0.0,0.0,32.75,0.0,0.0,280.75
1.5,1.25,1.1,1.025,-12.924999999999999,83.39500000000001,0.0,0.0,-14.625,-16.525,-10.525,84.805,85.44,83.005,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.25,1.15,1.1,-13.149999999999999,83.345,0.0,0.0,-15.075000000000001,-16.325000000000003,-10.7,84.93,85.1425,82.825,0.0,0.0,0.0,0.0,0.0,0.0
1.4,1.2000000000000002,1.15,0.95,-13.400000000000002,83.75500000000001,0.0,0.0,-15.525,-15.5,-12.125,84.935,83.215,85.16499999999999,0.0,10.75,0.0,0.0,0.0,0.0
1.35,1.125,1.25,1.0,-13.600000000000001,83.665,0.0,0.0,-15.925,-13.425,-13.875,84.68,81.45750000000001,86.9525,0.0,56.25,0.0,0.0,357.75,0.0
1.3250000000000002,1.1,1.35,1.0,-13.8,83.965,0.0,0.0,-16.125,-11.350000000000001,-15.05,84.805,80.93,87.2,0.0,58.0,0.0,0.0,799.25,0.0
1.25,1.1,1.4,1.0,-14.2,84.45,0.0,0.0,-16.349999999999998,-10.175,-15.600000000000001,84.9375,80.265,88.435,0.0,83.5,0.0,0.0,776.75,0.0
1.25,1.1,1.4500000000000002,1.05,-14.625,84.805,0.0,0.0,-16.525,-9.3,-15.875,85.44,80.9025,89.6625,0.0,116.75,0.0,0.0,671.0,0.0
1.25,1.15,1.5,1.0,-15.075000000000001,84.93,0.0,0.0,-16.325000000000003,-8.649999999999999,-16.5,85.1425,81.41999999999999,89.465,0.0,98.5,0.0,0.0,565.5,0.0
1.2000000000000002,1.15,1.5,0.95,-15.525,84.935,0.0,0.0,-15.5,-8.225,-16.9,83.215,81.47,88.23500000000001,10.75,77.5,0.0,0.0,807.5,0.0
1.125,1.25,1.35,0.9,-15.925,84.68,0.0,0.0,-13.425,-8.05,-17.25,81.45750000000001,81.89,86.995,56.25,65.5,0.0,357.75,860.75,0.0
1.1,1.35,1.125,0.9,-16.125,84.805,0.0,0.0,-11.350000000000001,-8.375,-17.4,80.93,83.3775,84.5,58.0,53.25,0.0,799.25,804.0,0.0
1.1,1.4,1.0,0.9,-16.349999999999998,84.9375,0.0,0.0,-10.175,-9.5,-17.174999999999997,80.265,84.1925,82.47999999999999,83.5,32.75,0.0,776.75,280.75,0.0
1.1,1.4500000000000002,1.025,1.0,-16.525,85.44,0.0,0.0,-9.3,-10.525,-16.825000000000003,80.9025,83.005,82.1225,116.75,0.0,0.0,671.0,0.0,0.0
1.15,1.5,1.1,1.1,-16.325000000000003,85.1425,0.0,0.0,-8.649999999999999,-10.7,-16.5,81.41999999999999,82.825,81.12,98.5,0.0,0.0,565.5,0.0,0.0
1.15,1.5,0.95,1.15,-15.5,83.215,10.75,0.0,-8.225,-12.125,-15.625,81.47,85.16499999999999,79.9425,77.5,0.0,11.5,807.5,0.0,0.0
1.25,1.35,1.0,1.1,-13.425,81.45750000000001,56.25,357.75,-8.05,-13.875,-13.975000000000001,81.89,86.9525,78.9775,65.5,0.0,62.0,860.75,0.0,155.25
1.35,1.125,1.0,0.95,-11.350000000000001,80.93,58.0,799.25,-8.375,-15.05,-12.25,83.3775,87.2,81.185,53.25,0.0,86.5,804.0,0.0,488.75
1.4,1.0,1.0,0.8500000000000001,-10.175,80.265,83.5,776.75,-9.5,-15.600000000000001,-10.95,84.1925,88.435,80.61250000000001,32.75,0.0,127.25,280.75,0.0,505.25
1.4500000000000002,1.025,1.05,0.875,-9.3,80.9025,116.75,671.0,-10.525,-15.875,-9.975,83.005,89.6625,81.2075,0.0,0.0,163.0,0.0,0.0,474.0
1.5,1.1,1.0,1.0,-8.649999999999999,81.41999999999999,98.5,565.5,-10.7,-16.5,-9.275,82.825,89.465,81.76750000000001,0.0,0.0,194.0,0.0,0.0,336.25
1.5,0.95,0.95,1.05,-8.225,81.47,77.5,807.5,-12.125,-16.9,-8.8,85.16499999999999,88.23500000000001,83.025,0.0,0.0,169.25,0.0,0.0,440.0
1.35,1.0,0.9,1.05,-8.05,81.89,65.5,860.75,-13.875,-17.25,-8.65,86.9525,86.995,84.655,0.0,0.0,115.25,0.0,0.0,491.25
1.125,1.0,0.9,1.05,-8.375,83.3775,53.25,804.0,-15.05,-17.4,-8.850000000000001,87.2,84.5,85.87,0.0,0.0,66.0,0.0,0.0,490.25
1.0,1.0,0.9,1.1,-9.5,84.1925,32.75,280.75,-15.600000000000001,-17.174999999999997,-9.325,88.435,82.47999999999999,86.345,0.0,0.0,35.0,0.0,0.0,161.75
1.025,1.05,1.0,1.25,-10.525,83.005,0.0,0.0,-15.875,-16.825000000000003,-9.7,89.6625,82.1225,86.02,0.0,0.0,0.0,0.0,0.0,0.0
1.1,1.0,1.1,1.3,-10.7,82.825,0.0,0.0,-16.5,-16.5,-9.75,89.465,81.12,84.96000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.95,1.15,1.4000000000000001,-12.125,85.16499999999999,0.0,0.0,-16.9,-15.625,-10.0,88.23500000000001,79.9425,84.735,0.0,11.5,0.0,0.0,0.0,0.0
1.0,0.9,1.1,1.35,-13.875,86.9525,0.0,0.0,-17.25,-13.975000000000001,-10.175,86.995,78.9775,85.53999999999999,0.0,62.0,0.0,0.0,155.25,0.0
1.0,0.9,0.95,1.3,-15.05,87.2,0.0,0.0,-17.4,-12.25,-10.3,84.5,81.185,85.715,0.0,86.5,0.0,0.0,488.75,0.0
1.0,0.9,0.8500000000000001,1.35,-15.600000000000001,88.435,0.0,0.0,-17.174999999999997,-10.95,-10.35,82.47999999999999,80.61250000000001,86.41,0.0,127.25,0.0,0.0,505.25,0.0
1.05,1.0,0.875,1.35,-15.875,89.6625,0.0,0.0,-16.825000000000003,-9.975,-10.325,82.1225,81.2075,87.1225,0.0,163.0,0.0,0.0,474.0,0.0
1.0,1.1,1.0,1.4000000000000001,-16.5,89.465,0.0,0.0,-16.5,-9.275,-10.2,81.12,81.76750000000001,88.22999999999999,0.0,194.0,0.0,0.0,336.25,0.0
0.95,1.15,1.05,1.4500000000000002,-16.9,88.23500000000001,0.0,0.0,-15.625,-8.8,-10.2,79.9425,83.025,89.02250000000001,11.5,169.25,0.0,0.0,440.0,0.0
0.9,1.1,1.05,1.5,-17.25,86.995,0.0,0.0,-13.975000000000001,-8.65,-10.15,78.9775,84.655,89.30250000000001,62.0,115.25,0.0,155.25,491.25,0.0
0.9,0.95,1.05,1.5,-17.4,84.5,0.0,0.0,-12.25,-8.850000000000001,-10.0,81.185,85.87,90.28,86.5,66.0,0.0,488.75,490.25,0.0
0.9,0.8500000000000001,1.1,1.4500000000000002,-17.174999999999997,82.47999999999999,0.0,0.0,-10.95,-9.325,-9.925,80.61250000000001,86.345,90.97,127.25,35.0,0.0,505.25,161.75,0.0
1.0,0.875,1.25,1.4500000000000002,-16.825000000000003,82.1225,0.0,0.0,-9.975,-9.7,-9.8,81.2075,86.02,91.1225,163.0,0.0,0.0,474.0,0.0,0.0
1.1,1.0,1.3,1.4500000000000002,-16.5,81.12,0.0,0.0,-9.275,-9.75,-9.575,81.76750000000001,84.96000000000001,90.88,194.0,0.0,0.0,336.25,0.0,0.0
1.15,1.05,1.4000000000000001,1.4500000000000002,-15.625,79.9425,11.5,0.0,-8.8,-10.0,-9.325,83.025,84.735,90.5075,169.25,0.0,11.0,440.0,0.0,0.0
1.1,1.05,1.35,1.55,-13.975000000000001,78.9775,62.0,155.25,-8.65,-10.175,-8.7,84.655,85.53999999999999,90.025,115.25,0.0,59.0,491.25,0.0,58.25
0.95,1.05,1.3,1.65,-12.25,81.185,86.5,488.75,-8.850000000000001,-10.3,-7.800000000000001,85.87,85.715,89.89250000000001,66.0,0.0,89.25,490.25,0.0,328.0
0.8500000000000001,1.1,1.35,1.75,-10.95,80.61250000000001,127.25,505.25,-9.325,-10.35,-6.8500000000000005,86.345,86.41,90.25,35.0,0.0,104.5,161.75,0.0,536.25
0.875,1.25,1.35,1.75,-9.975,81.2075,163.0,474.0,-9.7,-10.325,-5.8500000000000005,86.02,87.1225,90.42500000000001,0.0,0.0,129.5,0.0,0.0,471.25
1.0,1.3,1.4000000000000001,1.7,-9.275,81.76750000000001,194.0,336.25,-9.75,-10.2,-5.000000000000001,84.96000000000001,88.22999999999999,90.9825,0.0,0.0,110.25,0.0,0.0,300.0
1.05,1.4000000000000001,1.4500000000000002,1.7,-8.8,83.025,169.25,440.0,-10.0,-10.2,-4.550000000000001,84.735,89.02250000000001,91.52000000000001,0.0,0.0,136.0,0.0,0.0,110.0
1.05,1.35,1.5,1.6,-8.65,84.655,115.25,491.25,-10.175,-10.15,-4.575000000000001,85.53999999999999,89.30250000000001,92.765,0.0,0.0,115.0,0.0,0.0,53.25
1.05,1.3,1.5,1.6,-8.850000000000001,85.87,66.0,490.25,-10.3,-10.0,-4.95,85.715,90.28,93.6225,0.0,0.0,76.75,0.0,0.0,0.0
1.1,1.35,1.4500000000000002,1.6,-9.325,86.345,35.0,161.75,-10.35,-9.925,-5.550000000000001,86.41,90.97,93.85499999999999,0.0,0.0,31.75,0.0,0.0,0.0
1.25,1.35,1.4500000000000002,1.6,-9.7,86.02,0.0,0.0,-10.325,-9.8,-5.925000000000001,87.1225,91.1225,93.9725,0.0,0.0,0.0,0.0,0.0,0.0
1.3,1.4000000000000001,1.4500000000000002,1.65,-9.75,84.96000000000001,0.0,0.0,-10.2,-9.575,-6.1000000000000005,88.22999999999999,90.88,94.1,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,1.4500000000000002,1.4500000000000002,1.65,-10.0,84.735,0.0,0.0,-10.2,-9.325,-6.25,89.02250000000001,90.5075,93.58,0.0,11.0,0.0,0.0,0.0,0.0
1.35,1.5,1.55,1.5750000000000002,-10.175,85.53999999999999,0.0,0.0,-10.15,-8.7,-6.25,89.30250000000001,90.025,93.47999999999999,0.0,59.0,0.0,0.0,58.25,0.0
1.3,1.5,1.65,1.55,-10.3,85.715,0.0,0.0,-10.0,-7.800000000000001,-6.25,90.28,89.89250000000001,93.61500000000001,0.0,89.25,0.0,0.0,328.0,0.0
1.35,1.4500000000000002,1.75,1.5,-10.35,86.41,0.0,0.0,-9.925,-6.8500000000000005,-6.4,90.97,90.25,93.7,0.0,104.5,0.0,0.0,536.25,0.0
1.35,1.4500000000000002,1.75,1.4500000000000002,-10.325,87.1225,0.0,0.0,-9.8,-5.8500000000000005,-6.45,91.1225,90.42500000000001,93.67,0.0,129.5,0.0,0.0,471.25,0.0
1.4000000000000001,1.4500000000000002,1.7,1.5,-10.2,88.22999999999999,0.0,0.0,-9.575,-5.000000000000001,-6.5,90.88,90.9825,93.7375,0.0,110.25,0.0,0.0,300.0,0.0
1.4500000000000002,1.4500000000000002,1.7,1.5,-10.2,89.02250000000001,0.0,0.0,-9.325,-4.550000000000001,-6.6,90.5075,91.52000000000001,94.035,11.0,136.0,0.0,0.0,110.0,0.0
1.5,1.55,1.6,1.45,-10.15,89.30250000000001,0.0,0.0,-8.7,-4.575000000000001,-6.65,90.025,92.765,94.07249999999999,59.0,115.0,0.0,58.25,53.25,0.0
1.5,1.65,1.6,1.5,-10.0,90.28,0.0,0.0,-7.800000000000001,-4.95,-6.65,89.89250000000001,93.6225,94.06,89.25,76.75,0.0,328.0,0.0,0.0
1.4500000000000002,1.75,1.6,1.55,-9.925,90.97,0.0,0.0,-6.8500000000000005,-5.550000000000001,-6.6000000000000005,90.25,93.85499999999999,94.27,104.5,31.75,0.0,536.25,0.0,0.0
1.4500000000000002,1.75,1.6,1.6,-9.8,91.1225,0.0,0.0,-5.8500000000000005,-5.925000000000001,-6.4750000000000005,90.42500000000001,93.9725,94.11,129.5,0.0,0.0,471.25,0.0,0.0
1.4500000000000002,1.7,1.65,1.65,-9.575,90.88,0.0,0.0,-5.000000000000001,-6.1000000000000005,-6.3500000000000005,90.9825,94.1,93.92500000000001,110.25,0.0,0.0,300.0,0.0,0.0
1.4500000000000002,1.7,1.65,1.75,-9.325,90.5075,11.0,0.0,-4.550000000000001,-6.25,-6.125,91.52000000000001,93.58,93.785,136.0,0.0,11.25,110.0,0.0,0.0
1.55,1.6,1.5750000000000002,2.0,-8.7,90.025,59.0,58.25,-4.575000000000001,-6.25,-5.775,92.765,93.47999999999999,93.77000000000001,115.0,0.0,63.0,53.25,0.0,39.25
1.65,1.6,1.55,2.25,-7.800000000000001,89.89250000000001,89.25,328.0,-4.95,-6.25,-5.3500000000000005,93.6225,93.61500000000001,93.505,76.75,0.0,112.0,0.0,0.0,61.0
1.75,1.6,1.5,2.4250000000000003,-6.8500000000000005,90.25,104.5,536.25,-5.550000000000001,-6.4,-4.875,93.85499999999999,93.7,93.8075,31.75,0.0,168.25,0.0,0.0,100.25
1.75,1.6,1.4500000000000002,2.5,-5.8500000000000005,90.42500000000001,129.5,471.25,-5.925000000000001,-6.45,-4.4,93.9725,93.67,94.08250000000001,0.0,0.0,182.75,0.0,0.0,80.25
1.7,1.65,1.5,2.5500000000000003,-5.000000000000001,90.9825,110.25,300.0,-6.1000000000000005,-6.5,-4.15,94.1,93.7375,94.22,0.0,0.0,151.5,0.0,0.0,37.25
1.7,1.65,1.5,2.6000000000000005,-4.550000000000001,91.52000000000001,136.0,110.0,-6.25,-6.6,-4.050000000000001,93.58,94.035,93.94250000000001,0.0,0.0,164.5,0.0,0.0,48.0
1.6,1.5750000000000002,1.45,2.6000000000000005,-4.575000000000001,92.765,115.0,53.25,-6.25,-6.65,-4.175000000000001,93.47999999999999,94.07249999999999,93.93,0.0,0.0,134.25,0.0,0.0,69.5
1.6,1.55,1.5,2.5,-4.95,93.6225,76.75,0.0,-6.25,-6.65,-4.55,93.61500000000001,94.06,93.875,0.0,0.0,78.5,0.0,0.0,7.75
1.6,1.5,1.55,2.475,-5.550000000000001,93.85499999999999,31.75,0.0,-6.4,-6.6000000000000005,-5.125,93.7,94.27,93.8425,0.0,0.0,34.5,0.0,0.0,0.0
1.6,1.4500000000000002,1.6,2.5,-5.925000000000001,93.9725,0.0,0.0,-6.45,-6.4750000000000005,-5.4,93.67,94.11,93.88,0.0,0.0,0.0,0.0,0.0,0.0
1.65,1.5,1.65,2.5,-6.1000000000000005,94.1,0.0,0.0,-6.5,-6.3500000000000005,-5.450000000000001,93.7375,93.92500000000001,94.21000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1.65,1.5,1.75,2.5,-6.25,93.58,0.0,0.0,-6.6,-6.125,-4.825000000000001,94.035,93.785,93.91,0.0,11.25,0.0,0.0,0.0,0.0
1.5750000000000002,1.45,2.0,2.5,-6.25,93.47999999999999,0.0,0.0,-6.65,-5.775,-4.5,94.07249999999999,93.77000000000001,93.535,0.0,63.0,0.0,0.0,39.25,0.0
1.55,1.5,2.25,2.45,-6.25,93.61500000000001,0.0,0.0,-6.65,-5.3500000000000005,-4.35,94.06,93.505,93.22,0.0,112.0,0.0,0.0,61.0,0.0
1.5,1.55,2.4250000000000003,2.3500000000000005,-6.4,93.7,0.0,0.0,-6.6000000000000005,-4.875,-4.4,94.27,93.8075,93.655,0.0,168.25,0.0,0.0,100.25,0.0
1.4500000000000002,1.6,2.5,2.3500000000000005,-6.45,93.67,0.0,0.0,-6.4750000000000005,-4.4,-4.4,94.11,94.08250000000001,92.79,0.0,182.75,0.0,0.0,80.25,0.0
