electricity_consumption,electricity_consumption_without_storage,electricity_consumption_without_storage_and_pv
6.672193829071741,10.802938989058426,10.802938989058426
8.80783727706514,11.074794543766274,11.074794543766274
11.47775989627052,10.5015501,10.5015501
12.618278007884737,10.459205648915178,11.532072316233522
10.945603395959749,6.780733452043352,12.362483454904377
5.633131083262549,1.7319722912200408,14.40711118374349
-0.8463084867321851,-5.079694350637311,18.028755653495278
-10.620277969821343,-14.9840275927948,18.325089075016272
-11.338913883013062,-20.924644252722167,19.82621688263346
-5.693069384817738,-18.9742387748169,26.20560565419921
-15.66965970827321,-23.92188976256918,22.250883526920568
-15.266064420709107,-20.349477651159674,23.846986283675122
-9.387965507909913,-12.35240545001668,26.7545223517513
11.391280447058945,7.7951946141971815,39.07856683023112
11.016999258688106,13.2856224236354,34.43486132327962
21.973096681311944,26.172166791934156,36.148622336119786
19.766650673530084,28.705450044269156,29.19490004519104
16.836160748119706,27.242874834497066,27.242874834497066
19.733343144260278,27.974816766666663,27.974816766666663
18.903041357393576,24.9830501,24.9830501
16.13849440942166,19.90741121145019,19.90741121145019
12.024467701102726,17.003683433333332,17.003683433333332
9.786563533440416,13.180755654199217,13.180755654199217
7.147759887577996,9.66298343333333,9.66298343333333
12.10122862798848,13.309800099745683,13.309800099745683
6.749816154544066,7.85868343833333,7.85868343833333
13.103051407167731,10.982561211450193,10.982561211450193
13.146379724803623,10.884066766895875,11.74596676885091
8.980553852370754,7.748272308683648,13.456277853743485
5.81103292100372,4.559000109965895,18.136333443505855
4.896700505696177,0.35328899891306476,23.76919733205566
-5.719674865763654,-10.754616572974653,22.28855010348307
-3.4180419669591506,-16.635783241816817,23.729527917698565
-4.666985657490775,-21.171266398583988,23.95843352207031
-6.260579260740748,-19.47048307059571,26.799139087200523
-11.56909995710106,-15.374433089442142,28.467583533736974
-5.937449745898681,-9.210433296593836,29.42982788224935
0.5323100742889756,1.7299002449129248,32.61258357163412
11.381909700146458,15.927505701728311,36.82470013951823
18.795881424786984,25.719175129397712,35.51408345413208
25.55065514848016,34.86760575226676,35.33458352992268
16.67499579937453,28.768966848333328,28.768966848333328
21.18318763960669,28.56439463543294,28.56439463543294
14.042172970329469,19.002550106666668,19.002550106666668
15.323621065651103,17.66134454580078,17.66134454580078
14.034146697686573,13.107666766666664,13.107666766666664
10.60209607554673,10.098961211450193,10.098961211450193
9.078191794543441,10.16798343333333,10.16798343333333
8.92104695566194,8.66029676442871,8.66029676442871
9.131453317778414,8.892350099999996,8.892350099999996
11.520729392755152,10.978538989058428,10.978538989058428
8.920646634418732,9.30161675707982,10.156000089809162
8.611564580314576,8.510405567518871,14.085522236124675
6.498739670969113,4.363933403060861,17.52770007166667
-0.4844405215919583,-4.45859430027873,18.58465013407796
-5.081682363219809,-8.987799877238972,23.337600118310547
-7.384069593438403,-17.789994266200765,21.77903629181315
-0.5096505900065595,-19.878549882638755,23.80630010642578
-6.245033130232499,-24.071088643773198,20.692211293411457
-13.78871136618143,-21.134566466367595,21.344166842805986
-9.365209463868661,-12.076577678866379,25.445194547594397
-4.4469307321718965,-5.051916413229773,24.720800235507813
6.246588456921059,7.635216872705895,27.446016874231773
15.493184927591319,18.430483479595388,27.66248346544922
26.794292172361118,31.46013903043894,31.848711250859775
20.264664223504926,28.74075013333333,28.74075013333333
16.157870850188225,27.613586210432935,27.613586210432935
13.401796256488142,24.555883433333335,24.555883433333335
11.899855645699873,18.84918343333333,18.84918343333333
14.28406739312132,17.529375100000003,17.529375100000003
13.238801002955878,15.092244543766276,15.092244543766276
10.374863681237821,11.593800099999997,11.593800099999997
9.496608419570903,10.86796676615804,10.86796676615804
9.738396810413684,11.429083433333332,11.429083433333332
10.4004411453842,12.583805655216475,12.583805655216475
10.960780590837901,11.106483421816455,11.859933423183385
11.506908718405759,10.425266687520343,15.65098335075378
12.791456529453036,8.686600086621194,20.87771675017252
4.08070392564021,-1.2940387831321212,20.42841675313802
4.456391263062588,-6.645749897806802,24.21538343806966
4.822076847846587,-14.13040224591197,23.849579106639812
-2.071805646884173,-17.927066531085767,24.269166822306516
-9.827513752150232,-20.60524987812012,22.812944609388012
-8.122013606501193,-10.648958146490074,31.182908495253905
-9.689144738922625,-10.539194249039308,26.417639067763666
4.488429226008448,4.045900219077355,32.85131685204753
18.576173956305826,18.004777994950814,36.83404464505534
25.108684852800092,27.556355641853354,35.81668342434122
28.53263169633353,34.55909454258323,34.86358343073568
23.719275862908532,35.472083433333324,35.472083433333324
18.41411499599731,28.11266676463216,28.11266676463216
22.426120256059075,27.98458343333333,27.98458343333333
23.30463470776367,28.004622321883136,28.004622321883136
11.744116553989707,18.86163343333333,18.86163343333333
15.078366815475224,20.76005843536784,20.76005843536784
12.787028394313094,13.023266766666664,13.023266766666664
12.850479522157624,11.98475982353617,11.98475982353617
13.63362004968232,12.200066766666662,12.200066766666662
12.679941999883507,11.19492232137451,11.19492232137451
15.503190938862698,12.029016759604847,12.541066758237912
11.27788360866875,10.47565562735077,15.08397506876465
4.595966313877789,4.830116807458874,16.746754312052406
3.9262061716196612,3.886132339659419,25.493425668516842
-0.005531078642980081,-0.523083216862184,30.054366781230467
-4.946771181546519,-8.690144335314944,28.757622361360678
-1.6896687267113655,-11.376683177861327,30.312100181920574
0.2023718420814289,-12.572038806233722,30.55697232047526
5.986185910387775,-1.6571165662080891,39.57358341166667
5.727336142332014,2.4955945253238956,38.97449453854817
11.862778372854216,11.336700180376386,39.88585019334636
19.443533303320358,21.34442233633788,39.701000125644526
38.053010652378404,40.403950086625414,48.32610009053548
35.81712542313886,40.12176958471758,40.40230847226603
33.27270572703756,39.26046676666667,39.26046676666667
35.07481026893283,36.8111250979655,36.8111250979655
40.03364593539863,39.31125843333333,39.31125843333333
24.6182775198534,25.46967787913411,25.46967787913411
19.62212051621376,23.054275099999998,23.054275099999998
16.72644941034589,24.813430655216475,24.813430655216475
12.501953494451293,18.246916766666665,18.246916766666665
12.532982364215012,16.156327881168618,16.156327881168618
12.567845688328463,14.746675099999997,14.746675099999997
12.268224056572425,13.147938986515296,13.147938986515296
12.508863240536366,12.596033434327797,13.102766766516723
15.240897465587878,12.18983900018664,16.75401122469238
10.124053972317435,7.846483451396356,19.71045011737956
8.74088267677058,3.4946806275779245,24.99640841446859
-3.76835070897439,-9.033383124301148,21.575950210176593
-0.44638944938783487,-11.201216479364831,26.278872375361328
0.04044982425664356,-11.908899883247484,29.765966794863278
2.8403646623651393,-5.933672122124026,36.87857787075521
5.53723517171562,2.914888973100174,44.2442195199243
14.6857113972914,11.234436196881513,47.99330562640625
27.3128797134788,25.116950171025792,54.06775015856444
30.263503330794556,30.437544697198586,49.27265580782226
37.94330650668217,42.440358426809304,50.79063342577616
35.37459592367253,43.453213991367676,43.66694732490764
32.60760565092677,42.11282509999999,42.11282509999999
38.99668623206754,42.38960558095702,42.38960558095702
41.74196216907764,42.65784160390625,42.65784160390625
34.11103198747472,34.87943343333333,34.87943343333333
27.2613795318667,28.0143751,28.0143751
21.31806334488255,23.252655656233724,23.252655656233724
15.354065200091426,19.504666766666663,19.504666766666663
11.427366272366527,15.338252877608234,15.338252877608234
16.75933088047089,17.065066766666664,17.065066766666664
18.887109428910158,16.816727878116858,16.816727878116858
20.425732941829615,19.981312600083946,20.48074593321065
18.406442366072508,12.872372292025885,17.442572291819253
14.130170569670636,8.978422255831681,21.007780590452473
10.15623693880863,2.626530683554078,24.443716803523763
4.1118043116033824,-4.4611832610129785,26.5944112243335
2.6405348398626542,-11.725347068731688,26.44329179108073
0.8514102641105996,-15.11891928196818,27.009650169173177
-0.4569400226454179,-9.604361001277667,33.68798621653646
-4.819631280798104,-7.84292206847738,33.93311684601237
0.7046985121375497,-1.4290221485408496,35.55968897765951
15.183988901306371,13.567733499627073,42.74141684020834
22.64463941222578,22.906452964169965,41.81840296973307
33.117524343754454,36.12268674675623,44.81771676088968
38.76581724228949,47.093022326506194,47.37493899085225
33.63537007497366,43.11263343666666,43.11263343666666
28.620180070569873,35.57901678833333,35.57901678833333
27.620998633223508,33.86511677166666,33.86511677166666
23.236805016234285,27.08520565521647,27.08520565521647
20.976612391162988,23.449333433333333,23.449333433333333
14.602522494759906,16.596891764632154,16.596891764632154
6.954178633492867,9.103866766666663,9.103866766666663
10.099259459871211,11.624555654199217,11.624555654199217
7.993257044749799,9.939866766666663,9.939866766666663
15.37502183670858,14.782825099999997,14.782825099999997
14.00948389566511,12.264166759305112,12.845266756571245
13.263785042489182,10.62390282372523,15.591466711098837
6.512951591690503,2.6435834424249753,15.406875106389565
-1.2277343710830877,-2.952819373017072,20.08789452080973
-6.459814781102844,-12.45954659981466,20.18196341211263
-4.145960911889063,-17.405199898833,22.484444564261075
-5.04655899489728,-20.811099787534584,23.197816851920575
-8.133676907951717,-17.063058210154825,28.34659455346619
-7.538191093608837,-10.825016655699415,32.421549999999996
0.881141602832614,-0.5077416807128898,37.70739449889323
12.344076796966053,11.914533481148474,42.20725017871419
27.48312455299584,29.00076121127047,49.39047233001628
36.45864244598614,41.99516674474991,51.21317509146647
36.25338766432388,47.857855652770965,48.119472320852246
25.18580616983679,39.74613343333333,39.74613343333333
24.800651685183336,34.68434454173176,34.68434454173176
23.310829775730628,27.50930843333333,27.50930843333333
22.974580458222725,23.451622322900388,23.451622322900388
16.2713585617094,17.60584176666666,17.60584176666666
14.782774954504687,16.239433431807456,16.239433431807456
9.089297284031367,13.043016766666664,13.043016766666664
7.241500654253534,12.054250100508622,12.054250100508622
7.598674612514074,11.219800099999997,11.219800099999997
11.204814807371203,10.63045565623372,10.63045565623372
14.930724912191689,12.400966753440013,12.919883420058998
15.228094600881839,11.889833368825913,16.655950035603844
8.648734966928616,5.841700108753276,18.255211215864254
2.7432398355274654,-2.065194254393413,20.337541844913332
-0.061511542837486444,-7.8038997892738875,23.838283540880532
-1.1914993933116311,-14.88561647485962,23.95005021393229
-4.207505237935559,-18.248999862502444,24.888866842311195
-6.01326773789521,-14.736560970010986,29.6040168220931
-8.741374322788374,-13.172133174428305,29.360300151529948
-0.44367404074163197,-2.586161041827391,34.645050097851566
7.547508549556506,10.75977517522176,39.86793351033529
18.00560547350497,18.863505740229286,37.92870020446777
32.36191387972572,36.151483433516866,44.14298343833292
33.25311101607758,42.670381939693556,42.868565271659946
32.18617360893083,41.838800146666664,41.838800146666664
28.815001355582197,35.67364456478352,35.67364456478352
24.77072121897058,30.856977879134117,30.856977879134117
16.62324388437552,22.330611211450197,22.330611211450197
20.91620442735565,23.294745097151697,23.294745097151697
19.632020981587807,20.5563001,20.5563001
15.811696649378954,17.09543343333333,17.09543343333333
9.976247828874085,12.55928343333333,12.55928343333333
14.082876537465133,14.667211211450194,14.667211211450194
14.097377737880281,11.647450099999997,11.647450099999997
13.629289047433517,13.13558342657351,13.597883426557615
17.836981765906366,16.98701673380091,21.572654232116086
14.197441124518065,10.516683448178757,22.42497510921875
4.546274077273262,0.8950640388083881,22.629130713231607
-3.0693985281333056,-6.944278967484538,23.936125198164877
-3.441423570590053,-14.605049819096681,23.31032241702799
-0.1023299593059539,-19.263566542307533,22.745400105794275
1.0570692588439519,-15.451233232371012,27.915516756184893
-3.2760303836543474,-12.031466565545252,29.230766772874343
0.4695081621548587,-2.4842776994523117,33.89466678246094
9.025348636924214,8.354200122915044,37.28193348981771
23.080777455860158,23.19116957051191,42.22988347710205
30.862951155870885,34.21174179001327,42.5049723432906
31.290827991246772,38.96987232201028,39.22545009999999
18.502501546195187,33.36271676666666,33.36271676666666
17.391856129269378,30.742672321883138,30.742672321883138
22.69094265442252,29.949141766666664,29.949141766666664
21.191206040283323,25.7220945442749,25.7220945442749
19.69598752929693,20.783816766666664,20.783816766666664
17.60066918904563,17.91046121246745,17.91046121246745
17.98355900365875,21.39098343333333,21.39098343333333
12.784399020198041,14.35011121145019,14.35011121145019
15.115417733082886,17.038066766666663,17.038066766666663
11.727797494202415,12.738072322391762,12.738072322391762
12.025983933928048,11.404350090138472,11.804350089931843
13.219679943629375,12.248419502739816,16.729552840046797
11.098889021800684,8.107983413199335,19.850533418873695
6.633798133468563,1.8961834188553892,23.35605006492269
7.3568721993178805,1.5459667648136375,32.16941673887369
7.6780054833830516,-8.756088745493974,29.057477879973963
5.158054716159798,-13.48878305684001,28.810016862288407
5.177984440589984,-11.196499871739704,32.66241679988607
1.4414174619681663,-4.360222121747137,37.730616716385086
1.1040903913467754,-0.5438277296610536,36.37986114947917
5.667719931352986,7.719750244454345,36.024933572955725
13.087411325958517,15.958700319631193,33.84573361923624
30.019811754112325,33.40401676174121,39.72378343141194
25.127457180781306,32.30596683008626,32.41605016329243
18.301400747163683,29.052216828333332,29.052216828333332
19.710763751730244,28.411733451666667,28.411733451666667
20.935997736038246,24.347244552099607,24.347244552099607
23.735308470244313,25.15916678166666,25.15916678166666
19.322671626183055,21.390755656233722,21.390755656233722
14.565587971024023,15.969900099999998,15.969900099999998
12.181796510287493,17.08826121043294,17.08826121043294
9.640328843216551,14.789866766666664,14.789866766666664
10.227253478098827,12.610522321883135,12.610522321883135
14.026497020708076,12.962283433333333,12.962283433333333
12.073244973276617,10.124994537664916,10.498294537966913
8.743952411918544,6.984258390685627,11.289366723764646
5.447796112555787,3.85832790183156,15.198050127974442
-0.6434717379765683,-1.2218998628203328,19.052966816371256
3.474896565205584,2.2853390222462977,31.245327926944988
5.627301843822596,-0.19513324307006918,35.87031676633951
4.945871547737133,-2.038772128636071,38.24968898179687
8.496244040529005,-1.3374110334484903,40.07064174848307
8.844629745211098,-0.2855998559586591,39.50643344787434
13.041140936141293,3.4235708700726324,38.291779222733766
11.749168814197072,9.655333455935065,35.52238345949545
18.22443877938519,19.114983436625423,35.85828343951823
29.416832741498578,28.883450067256828,35.4049000726292
33.03037276592155,37.48746676058809,37.68500009333333
23.445450710095887,35.404958433333334,35.404958433333334
24.190743675487315,31.62371676666666,31.62371676666666
20.547191066647734,24.564783433333332,24.564783433333332
28.511326526334464,30.152891766666663,30.152891766666663
22.08897805014708,22.6609001,22.6609001
12.22639055282723,15.196516766666663,15.196516766666663
7.485690086317518,13.891216766666663,13.891216766666663
13.037568783939165,16.9841501,16.9841501
10.994378074425388,12.7727501,12.7727501
11.436370745817133,12.204716766666666,12.204716766666666
10.64337415412939,10.008883428340019,10.622083428991697
11.025143146620543,8.592116761825304,13.027216762874346
8.887071087261129,5.158533406053565,15.892916757379554
8.685577712089474,5.723300111657406,23.63450010065836
1.1304440410561911,-1.1658664926572675,28.512850127342936
6.93843097343429,0.32998348305134706,25.60231682426839
13.406074954053647,5.048533639808347,24.173650304186197
0.3364262301572747,-7.038466590799563,29.387350105621742
16.057409492316875,10.05671679841461,28.40085011248372
10.104716714542931,5.596633419899903,31.17075010029948
6.027815564474688,4.325750086434731,31.519200074736325
10.882462996071837,14.972883442102207,32.10373343793783
14.012481237020214,18.20465012798541,24.946050125458175
26.951271644481714,29.45165010031789,29.566283433333332
23.901545544129778,30.295350099999993,30.295350099999993
26.40714747958804,30.1435501,30.1435501
22.27588267725426,22.839716766666662,22.839716766666662
22.69035197982017,25.33491121094157,25.33491121094157
17.664380716353428,18.367008433333332,18.367008433333332
13.00719607014973,15.167950099999997,15.167950099999997
8.043270436664514,12.70536121145019,12.70536121145019
10.154399079948059,10.787902877608234,10.787902877608234
10.24391718399237,12.184033433333331,12.184033433333331
14.56191095986706,15.227566766666662,15.227566766666662
12.92094550607941,11.04109454495374,11.409461210777994
14.057977931839064,8.835833370780945,13.145700036748252
11.161019773036612,2.8149556586859146,14.022483435149741
11.039651317287392,1.071200072002663,21.984966740767412
-3.6946915555470383,-8.032144288612164,21.82321682582621
-4.854980865624146,-13.348199791662601,23.548650181380204
1.6234832344397385,-14.352816477034912,27.016733523219404
-4.304443987991368,-15.404699910013838,27.76058345841471
-8.184637512000867,-13.947683228038333,27.397383457701824
-3.483292626999673,-3.988183223460697,32.57351674017252
15.220694767557411,15.230839015188906,37.48659456016927
27.25572450081167,29.56401681822845,44.98868766192504
29.46285505210755,35.25287510762673,40.381991767697144
27.87812183061753,33.85478353191187,33.920316864959105
23.119708961194412,30.2056002,30.2056002
23.360481499995768,30.664211306363924,30.664211306363924
20.68376595500772,25.536916848333327,25.536916848333327
18.571667243985235,23.947577879134116,23.947577879134116
19.83315200874685,22.1161501,22.1161501
13.533160139946858,15.223611208398433,15.223611208398433
11.843870016232248,13.277700099999997,13.277700099999997
10.806714765248229,11.12403343333333,11.12403343333333
11.235046534117973,12.19528343333333,12.19528343333333
13.684958419574086,12.557811211450192,12.557811211450192
14.377193459094457,12.0182834279927,12.359366761612138
11.703872353054548,9.12929446625941,13.483416687474977
6.329516345355728,3.8118834500496437,15.120866779822594
5.0174507964854,1.7339666828927653,22.24835835890544
-8.032644107817976,-9.869333180536298,19.571266836756994
-5.94778798135741,-11.7028776898702,24.72157788696289
-5.248283717758917,-13.336016641489664,27.399627787272134
-10.711512176436223,-19.982999799541833,21.645066853391924
-3.8616586711020195,-9.407399800867921,29.63505011291992
-8.304023524483373,-4.94601652466878,28.8049668173112
12.725234646390149,10.24216679543111,35.783133451035155
16.430448256181826,19.83860015638921,35.36280012838297
25.767837970975744,30.648733433187665,36.01896676524943
32.03632607874708,37.17936682833333,37.17936682833333
27.05104011767971,31.672900199999994,31.672900199999994
28.4842676544598,30.77246686666666,30.77246686666666
27.135100059104857,28.756916768333326,28.756916768333326
18.150181502634002,21.648172320865882,21.648172320865882
20.352720777942707,22.870633433333328,22.870633433333328
15.882310521829416,17.51446676666666,17.51446676666666
10.576618906098272,11.233600099999999,11.233600099999999
8.269839192673079,10.894205655725095,10.894205655725095
8.729478486838953,12.884316766666663,12.884316766666663
9.74119715815679,12.137616766666662,12.137616766666662
10.673182028947485,11.492150100124787,11.83740009982279
7.918593934605332,7.700150111391577,12.096405660647584
7.7795829845526905,6.702400106325989,17.72133345218425
6.203694376298636,1.136226502110086,21.361715375973308
-2.636269070329557,-6.613733159328208,22.631533504541018
-2.6378533607767642,-15.853960914556886,20.55275576813151
-5.030276572063107,-17.54089155649415,23.161550140690096
-11.500173815770335,-21.06143038209717,20.876976513349614
-8.701975646444248,-14.033008315513097,25.96205840532227
